id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
9044450216918510830,0,14102514,1005,1,0eb72673,d2f72222,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1f133d54,8fb776fd,1,0,19771,320,50,2227,0,679,100077,48
9570251316144228956,0,14102514,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,653418ff,be87996b,1,2,19950,320,50,1800,3,167,-1,23
10677860458802912526,0,14102515,1005,0,85f751fd,c4e18dd6,50e219e0,85938df3,2347f47a,0f2161f8,a99f214a,9671b07a,d787e91b,1,0,380,320,50,112,3,1319,-1,15
10741322085067178381,1,14102515,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,84f42a4e,56f254f5,1,0,20108,320,50,2299,2,1327,100084,52
10774476443109284671,1,14102515,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,710e6cdb,0f28fb31,81892725,1,0,16688,320,50,1873,3,39,100119,23
10847149671860059151,0,14102515,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,6c574cdf,22fa2086,565e59d3,4,2,15699,320,50,1722,0,35,100083,79
11015132801019784716,1,14102515,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,7abbbd5c,1,0,15704,320,50,1722,0,35,-1,79
11141180431696769120,0,14102515,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1b9eb0c8,3e7932d7,1,0,19771,320,50,2227,0,679,100077,48
11658111209225604567,0,14102515,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f8aca1d5,158e4944,1,0,16208,320,50,1800,3,167,-1,23
1206728107779908048,0,14102515,1005,0,85f751fd,c4e18dd6,50e219e0,2f6efcf2,813f3323,0f2161f8,a99f214a,e46119a8,d787e91b,1,0,20392,320,50,2340,3,41,100111,159
12080365673522170373,0,14102515,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,07875ea4,d787e91b,1,0,20108,320,50,2299,2,1327,-1,52
12564401896400900335,1,14102515,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,7cf19a75,bc8913e3,1,0,20018,300,250,2286,3,39,100075,23
12626117539930950280,0,14102515,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,83ab35d4,aad45b01,1,0,21611,320,50,2480,3,297,100111,61
13136573305683245652,0,14102515,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fac19258,6e1e2240,1,0,19950,320,50,1800,3,167,100077,23
13343492917238110217,0,14102515,1005,1,ce3307ec,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f53756db,f60c2fd3,1,0,20392,320,50,2340,3,41,100111,159
13519398129825434524,0,14102515,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,17924e1b,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
13752183931024520660,0,14102515,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,70b02817,0bcabeaf,1,3,21189,320,50,2424,1,161,-1,71
13889869770364363611,0,14102515,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,6a36431f,c6ce1fc7,a8d2c4cf,1,0,19196,320,50,863,3,171,100106,61
1480673610152530735,0,14102515,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,7e95f517,804f5556,04258293,1,0,20251,320,50,2323,0,687,100081,48
14972804442837955214,0,14102515,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,25a4f647,7cb5bfde,d787e91b,1,2,375,320,50,112,3,1319,-1,15
1510579935191040764,0,14102515,1005,1,3281baa7,61eac15d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0d1fd020,eba9519f,1,0,16263,320,50,1528,3,39,100077,23
15218866644064751706,0,14102515,1002,0,85f751fd,c4e18dd6,50e219e0,255a58c8,7801e8d9,07d7df22,46c4b57c,375d787b,c207a47d,0,0,22359,320,50,2580,0,171,100094,108
15677542066252021708,0,14102515,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b9ce67a1,f39b265e,1,0,15702,320,50,1722,0,35,-1,79
15850886124277760427,0,14102515,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8a014cbb,e24c8b65,1,2,17654,300,250,1994,2,39,-1,33
16086611514389923527,0,14102515,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ea1fd6cc,89416188,1,0,4687,320,50,423,2,39,100148,32
16122583783388984155,1,14102515,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7c2aa774,4ea23a13,1,0,15708,320,50,1722,0,35,-1,79
16718826326471833702,0,14102515,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c228df94,8a4875bd,1,0,19950,320,50,1800,3,167,100075,23
1726735684786123131,0,14102515,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b0445394,779d90c2,1,0,19772,320,50,2227,0,679,-1,48
17526515231975111952,0,14102515,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ad8ea6cd,1f0bc64f,1,0,17614,320,50,1993,2,1063,100084,33
17604657597869641605,0,14102515,1005,0,26fa1946,e2a5dc06,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ddb39cdb,be6db1d7,1,0,17239,320,50,1973,3,39,-1,23
17642168485161332058,0,14102515,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,356734ab,be6db1d7,1,0,19950,320,50,1800,3,167,100075,23
18251245789100278456,0,14102515,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,9e6d690c,b4b19c97,1,0,21611,320,50,2480,3,297,100111,61
2563223411562483814,0,14102515,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,2eb611cf,496515fa,1,3,21191,320,50,2424,1,161,100193,71
2573967222399756899,0,14102515,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,e890760c,744ae245,1,0,4687,320,50,423,2,39,100148,32
2831789927832981900,0,14102515,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cbe98137,be6db1d7,1,0,19950,320,50,1800,3,167,100079,23
317112377946410318,0,14102515,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8a5e7db7,36a30aeb,1,0,17654,300,250,1994,2,39,-1,33
3421644264313184580,0,14102515,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,641f5a04,8a4875bd,1,0,16208,320,50,1800,3,167,100075,23
3478977259546647443,0,14102515,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e18a1768,2203a096,1,0,6563,320,50,572,2,39,-1,32
3808191781633365523,0,14102515,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,96ebf66f,1f0bc64f,1,0,20108,320,50,2299,2,1327,100084,52
3813598802100471246,0,14102515,1005,0,2b1ddb24,98acf46c,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e6c3a86a,ff065cf0,1,2,13779,320,50,1447,2,47,100077,13
3863760671709925173,0,14102515,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,cc7f87e8,46d98882,1,0,19772,320,50,2227,0,679,100081,48
4022834700337461915,0,14102515,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,8a4875bd,1,0,19597,320,50,2242,3,167,-1,23
4054572847489930402,1,14102515,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,56fb69b9,1ccc7835,1,0,17262,320,50,1872,3,39,-1,23
5268374528159978444,0,14102515,1005,0,85f751fd,c4e18dd6,50e219e0,81a31150,d9b5648e,cef3e649,a99f214a,9bc99e0a,9b5ce758,1,0,20395,320,50,2340,3,41,100111,159
5291390333042598375,1,14102515,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e45d4907,ab4085d5,1,0,15707,320,50,1722,0,35,-1,79
5500631012415970504,0,14102515,1005,0,85f751fd,c4e18dd6,50e219e0,85938df3,2347f47a,0f2161f8,a99f214a,0711b37a,f9315725,1,0,375,320,50,112,3,1319,-1,15
5717306597368642507,1,14102515,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f34b10fe,89416188,1,0,4687,320,50,423,2,39,100148,32
6281369698348463174,1,14102515,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9a47cd89,1f0bc64f,1,0,8995,320,50,827,3,1071,100081,23
6545998457653403065,0,14102515,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ed4948e2,ad0177e7,1,0,17614,320,50,1993,2,1063,-1,33
6859684615033589653,0,14102515,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fd18a61a,1617d758,1,0,20312,320,50,1780,0,1711,100077,48
7597347257438725386,0,14102515,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,58be0a48,524ad92e,1,0,20009,320,50,2283,0,163,-1,95
7665464149649024999,0,14102515,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,436d874b,0bcabeaf,1,3,21191,320,50,2424,1,161,100193,71
7946480668132791420,0,14102515,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c3735489,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
7952480367989126024,0,14102515,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,315ed79c,8a4875bd,1,0,15705,320,50,1722,0,35,100084,79
8704885880335028359,0,14102515,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4c22ef5e,46d98882,1,0,20251,320,50,2323,0,687,100081,48
8877722670930693103,1,14102515,1005,1,235ba823,f6ebf28e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5c5ef6d6,4ea23a13,1,0,22197,320,50,2556,3,167,-1,23
8955367752680332738,0,14102515,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,7d9557f4,db2c36d9,1,0,4687,320,50,423,2,39,100148,32
9148049906644884881,0,14102515,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5fcaba9a,36a30aeb,1,0,17653,300,250,1994,2,39,-1,33
10352895178432827050,1,14102516,1005,0,d8bb8687,98e6755b,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,70b3a194,3e72ab6c,1,0,17239,320,50,1973,3,39,100022,23
10595630477327874052,0,14102516,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2e61aa43,2cd8ff6d,1,0,20394,320,50,2340,3,1065,100111,159
10845190871426004989,0,14102516,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,10fce9be,68b6db2c,1,0,19771,320,50,2227,0,679,100079,48
1117324331015344309,0,14102516,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7dda8b65,f07e20f8,1,0,19771,320,50,2227,0,679,100081,48
1163391762593145299,0,14102516,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,bc52e8b8,a8d2c4cf,1,0,4687,320,50,423,2,39,100148,32
11774130211180362998,0,14102516,1005,0,716ad30e,0521e204,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9155691d,d787e91b,1,0,17877,320,50,2036,3,47,-1,156
12147149855479972608,0,14102516,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,e6c29cfe,0bcabeaf,1,3,21189,320,50,2424,1,161,100192,71
1231622532158487914,0,14102516,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4a656414,3bd9e8e7,1,0,15702,320,50,1722,0,35,-1,79
12573769707145159098,0,14102516,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5b830de2,a0f5f879,1,0,16208,320,50,1800,3,167,-1,23
12701461334658104988,0,14102516,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,cf2316eb,c144e605,1,0,17653,300,250,1994,2,39,-1,33
12902758061733079800,0,14102516,1005,0,7697ed3e,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f528a2de,be6db1d7,1,0,17239,320,50,1973,3,39,-1,23
13045853753428450836,0,14102516,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,289f1ade,f186d2e8,1,0,16615,320,50,1863,3,39,100188,23
13409156369351668987,1,14102516,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,44801bc1,1,0,15706,320,50,1722,0,35,-1,79
13749910877409997931,1,14102516,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,22dfe22a,7abbbd5c,1,0,17264,320,50,1872,3,39,-1,23
14149658767592689370,0,14102516,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,935537e5,8a4875bd,1,0,19950,320,50,1800,3,167,100075,23
14510012118360034697,0,14102516,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7b8effea,1aa0e912,1,0,15704,320,50,1722,0,35,-1,79
14575164334911036914,0,14102516,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,b69bf7bb,981edffc,1,3,21191,320,50,2424,1,161,100193,71
14685570822332938006,0,14102516,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,35038588,5ec45883,1,0,19771,320,50,2227,0,679,100074,48
14865013046977347124,0,14102516,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d202f25f,be74e6fe,1,0,17262,320,50,1872,3,39,-1,23
15177460323407219726,1,14102516,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b09837d1,61761ee1,1,0,17263,320,50,1872,3,39,-1,23
15262268558120979740,0,14102516,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,158697ab,d17a0181,1,0,15704,320,50,1722,0,35,-1,79
15317425370055887205,1,14102516,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a600795,e2b1a057,1,0,20346,300,250,2331,2,39,100034,23
16011351512050604829,1,14102516,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e39a2db7,68b6db2c,1,0,19772,320,50,2227,0,679,100075,48
16241839881168365727,1,14102516,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e20f2e41,684581ce,1,0,16208,320,50,1800,3,167,100079,23
16485380558163242466,0,14102516,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fa0429d5,5db079b5,1,2,15701,320,50,1722,0,35,100084,79
16497225474835183710,1,14102516,1005,0,29229f8e,a10eb148,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1577eef2,fa61e8fe,1,0,20634,320,50,2374,3,39,-1,23
16790417390183515054,0,14102516,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d73806c2,779d90c2,1,0,20108,320,50,2299,2,1327,100084,52
16887903387256647829,0,14102516,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5cde9549,e9b8d8d7,1,0,20108,320,50,2299,2,1327,100084,52
16889286020413447735,0,14102516,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,02f9fbbc,1610002a,1,0,15708,320,50,1722,0,35,-1,79
17657012659795171242,0,14102516,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,83f4ede1,88fe1d5d,1,0,20251,320,50,2323,0,687,100081,48
18072670367890046511,0,14102516,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,02ab0f29,63f2544d,8a0635bc,1,0,20634,320,50,2374,3,39,-1,23
18210711582610606699,0,14102516,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,da438402,8a4875bd,1,0,6393,320,50,547,3,47,100084,23
1847288933691847573,0,14102516,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b4828ce4,36d749e5,1,0,15699,320,50,1722,0,35,-1,79
2016948638580899489,0,14102516,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,78f330dd,23885c9e,1,0,17654,300,250,1994,2,39,100083,33
274362755660531607,0,14102516,1002,0,97b6e615,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c7bf7976,9c9a6064,074ed3ef,0,0,19215,320,50,863,3,171,100106,61
3220034323594894789,0,14102516,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ec099a03,76dc4769,1,0,16208,320,50,1800,3,167,100074,23
3621644592492999884,0,14102516,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2c24ea81,8a4875bd,1,0,15706,320,50,1722,0,35,100084,79
3672965988260363680,0,14102516,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e6dbdcc0,76dc4769,1,0,19950,320,50,1800,3,167,100079,23
4315459429034642811,1,14102516,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,54aebed8,6332421a,1,0,6400,320,50,550,3,39,100084,23
4574466306448396846,0,14102516,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,acdd3f1b,fce66524,1,0,4687,320,50,423,2,39,100148,32
4666698768244352854,1,14102516,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,164d9f37,542422a7,1,0,21611,320,50,2480,3,297,100111,61
4795955602289465052,1,14102516,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f7853e5a,72aafd3d,1,0,16687,320,50,1872,3,39,-1,23
4848907076290542523,0,14102516,1005,1,e030b8dc,a8a81f0e,c0dd3be3,ecad2386,7801e8d9,07d7df22,a99f214a,9a36beb4,a0f5f879,1,0,9016,320,50,832,3,47,100077,23
5913422562975035290,0,14102516,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,d3462043,c49ead99,99ec2bcb,1,0,16688,320,50,1873,3,39,-1,23
6156872311487747372,0,14102516,1005,0,d9aa7ed0,3dfdbf82,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9adc1b45,6d44e29a,1,0,21631,320,50,2482,3,167,-1,23
6467384188324911468,0,14102516,1002,0,29cff072,1e0acfb4,50e219e0,ecad2386,7801e8d9,07d7df22,e699f519,a9e69d88,43e7b962,0,0,6361,300,50,544,3,39,-1,23
6638454215679873128,0,14102516,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5e3b5eba,84ebbcd4,1,0,17654,300,250,1994,2,39,-1,33
7080996953478125910,0,14102516,1010,1,85f751fd,c4e18dd6,50e219e0,49227c50,7801e8d9,0f2161f8,c3a3f084,dc3077a0,ecb851b2,4,2,17877,320,50,2036,3,47,-1,156
724592404861555527,0,14102516,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,9fa04e10,0bcabeaf,1,3,21191,320,50,2424,1,161,100193,71
763566666582660563,0,14102516,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,143565ed,c4cff2ea,1,0,15701,320,50,1722,0,35,-1,79
7865977804994670114,0,14102516,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,84e0b306,5c73e2c1,7e757c26,1,0,19771,320,50,2227,0,679,100077,48
8147255264039786137,0,14102516,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dbc4efdd,158e4944,1,0,15703,320,50,1722,0,35,100083,79
9143619753429932415,0,14102516,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7ecf768f,d787e91b,1,0,20108,320,50,2299,2,1327,-1,52
920062870816511624,0,14102516,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,2cc25ef2,801b384c,1,0,16685,320,50,1092,3,811,100156,61
9586028238485529856,0,14102516,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,4c129244,4ffd3a7e,1,3,21189,320,50,2424,1,161,100193,71
9814935330854732830,0,14102516,1005,0,85f751fd,c4e18dd6,50e219e0,3fb0dd83,2347f47a,0f2161f8,e3dda45b,885e8afa,78d9bd10,1,0,19771,320,50,2227,0,679,-1,48
10381803794435622514,0,14102517,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,04103604,e9b8d8d7,1,0,15702,320,50,1722,0,35,100083,79
10448194878634064931,0,14102517,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,050e6014,36d749e5,1,0,15703,320,50,1722,0,35,-1,79
11189567763717772233,1,14102517,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8c5bfb51,8a4875bd,1,0,20634,320,50,2374,3,39,-1,23
11393781246821382057,0,14102517,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9567da68,8a4875bd,1,0,19950,320,50,1800,3,167,100075,23
11882325383353681317,0,14102517,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f8137b6f,c6263d8a,1,0,15702,320,50,1722,0,35,-1,79
13073199033608280803,0,14102517,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0db890de,23885c9e,1,0,17654,300,250,1994,2,39,-1,33
13073627407294831165,0,14102517,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,365bc6c6,e1eae715,1,3,21191,320,50,2424,1,161,100193,71
13262943590601329770,0,14102517,1005,0,85f751fd,c4e18dd6,50e219e0,b0302f74,2347f47a,8ded1f7a,267b09d9,924701d1,18f88d6a,1,0,20633,320,50,2374,3,39,100148,23
13302479467802344709,0,14102517,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d586adab,3e7932d7,1,0,19771,320,50,2227,0,679,-1,48
13374061232108773434,0,14102517,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,de6cef3c,83ed0b87,1,0,20394,320,50,2340,3,1065,100111,159
14023289711776172620,0,14102517,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,bbbb308e,69e55756,ab4085d5,1,0,20128,320,50,2303,2,39,100148,23
14126135814815542604,1,14102517,1005,0,38217daf,449497bc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,495b78d7,1c6a881d,1,2,20345,300,250,2331,2,39,100034,23
14655991750351634109,0,14102517,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4da034bf,ad0177e7,1,0,17653,300,250,1994,2,39,-1,33
14963972189582439330,1,14102517,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5e04a507,375c3d47,1,0,18095,320,50,2060,3,39,-1,23
15491911822327657474,0,14102517,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7496d5d8,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79
15618861807145822616,0,14102517,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,013805b0,e30e04df,5d7f83d0,1,0,16615,320,50,1863,3,39,-1,23
15772597132474072016,0,14102517,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,afe6f120,2692a96a,1,3,21191,320,50,2424,1,161,100191,71
15976349917424034691,0,14102517,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,7a495b6d,be6db1d7,1,0,16208,320,50,1800,3,167,100075,23
16218452833049243789,1,14102517,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ffacf097,84ebbcd4,1,0,17654,300,250,1994,2,39,100083,33
16280340065677042663,0,14102517,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9b84bfac,c6263d8a,1,0,15701,320,50,1722,0,35,-1,79
16948642025077366192,0,14102517,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ba815119,1f0bc64f,1,0,15703,320,50,1722,0,35,-1,79
17213820976754850440,0,14102517,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4d6376a8,1ccc7835,1,0,15702,320,50,1722,0,35,100084,79
17553218440281605476,1,14102517,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d1b9cb5f,fce66524,1,0,17014,320,50,1872,3,39,-1,23
17774597407922159381,0,14102517,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,da627455,7abbbd5c,1,0,15707,320,50,1722,0,35,100084,79
18073563900538790643,0,14102517,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3c4a5d8f,4ea23a13,1,0,17747,320,50,1974,2,39,100019,33
18118802518396867729,0,14102517,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b900e290,76dc4769,1,0,16208,320,50,1800,3,167,100075,23
